User_ID,Date,Payment_Type,Total_Fare,Fines
652,2023-01-20,Subscription,28.29294932074048,0
1297,2023-11-21,Subscription,45.417774461421736,0
2685,2023-06-23,Subscription,48.703635484962845,5
3581,2023-12-07,Subscription,10.21305561810053,5
4284,2023-05-27,Pay-per-ride,21.70489283112889,5
149,2023-08-25,Pay-per-ride,21.817923136628952,0
2755,2023-11-06,Subscription,47.886700501370896,10
1591,2023-03-23,Pay-per-ride,34.1886118721997,0
3929,2023-02-15,Subscription,29.94510801931138,5
2668,2023-11-01,Pay-per-ride,32.38987957245317,0
1890,2023-10-27,Subscription,7.688021051737577,10
419,2023-06-23,Pay-per-ride,46.94546874756403,0
171,2023-11-16,Pay-per-ride,5.829234631485396,0
470,2023-07-10,Subscription,19.0570403341278,0
1095,2023-12-05,Subscription,20.06955060871821,0
583,2023-04-15,Pay-per-ride,25.90831972114942,0
3187,2023-04-28,Subscription,34.89157789906674,0
3964,2023-02-27,Pay-per-ride,48.31086376964629,0
4945,2023-10-15,Subscription,15.593576963168578,0
1848,2023-02-26,Subscription,48.82647219287438,5
679,2023-12-03,Subscription,47.44071549914022,0
1737,2023-01-18,Subscription,26.77259271480037,5
4012,2023-06-07,Pay-per-ride,38.49980882111824,0
3870,2023-12-06,Pay-per-ride,29.897251169188703,0
4302,2023-09-13,Subscription,39.55934837385709,5
1830,2023-09-17,Subscription,45.40329067670934,0
1352,2023-03-25,Subscription,49.61799164892371,0
230,2023-09-24,Pay-per-ride,11.066194738001686,0
1546,2023-05-12,Subscription,46.66633209162053,0
2736,2023-06-12,Subscription,10.47207629401896,0
3084,2023-12-03,Subscription,26.60995020909052,5
216,2023-08-09,Pay-per-ride,22.09895695621903,0
2293,2023-10-24,Pay-per-ride,40.78219239791501,0
4213,2023-09-24,Pay-per-ride,15.475984880802232,5
1027,2023-09-14,Subscription,17.790486867064686,0
3361,2023-01-15,Subscription,36.83991273187436,0
1788,2023-08-01,Pay-per-ride,19.61407173495457,10
3794,2023-05-18,Pay-per-ride,39.66226018572247,0
2395,2023-04-17,Subscription,10.974681480249703,0
690,2023-12-09,Subscription,49.80614077834035,0
3561,2023-11-10,Subscription,45.599399621535056,0
1749,2023-10-06,Subscription,41.66358651988168,0
3325,2023-03-09,Pay-per-ride,9.47322652129906,5
3371,2023-10-22,Subscription,17.063167025583056,0
241,2023-04-29,Subscription,28.47498600950172,0
4431,2023-09-11,Subscription,17.830911090465257,5
1580,2023-02-21,Subscription,39.410144407847774,0
319,2023-08-19,Subscription,7.486955951088842,5
537,2023-03-20,Subscription,7.28047572213379,0
548,2023-07-22,Subscription,25.87139739557582,0
4472,2023-08-16,Subscription,15.936821629049792,0
1112,2023-01-13,Subscription,14.60713109874294,0
2813,2023-01-08,Subscription,37.09521676991925,0
3405,2023-12-20,Subscription,22.249251481037724,5
2653,2023-03-19,Pay-per-ride,23.868936534783337,0
1202,2023-07-15,Subscription,23.844397413202778,0
4634,2023-04-07,Subscription,19.57744112157828,0
2945,2023-11-15,Subscription,34.357708225171294,0
1245,2023-02-20,Subscription,9.887559081799807,5
3847,2023-02-03,Subscription,35.03554110106148,0
2345,2023-03-25,Subscription,5.117828773428937,0
1732,2023-03-10,Subscription,36.85369174423207,0
2477,2023-04-10,Pay-per-ride,45.92649824924274,0
4305,2023-04-27,Pay-per-ride,40.59562020567373,10
3503,2023-02-21,Subscription,48.33529796113799,5
1709,2023-08-29,Subscription,19.00405556591677,0
422,2023-09-13,Subscription,6.332567935628589,5
4514,2023-07-03,Subscription,43.5595749295954,20
2807,2023-07-30,Pay-per-ride,28.002189423375288,0
2602,2023-09-16,Pay-per-ride,18.725963646852517,0
359,2023-04-29,Pay-per-ride,29.808517013492395,0
881,2023-04-14,Subscription,29.398200494238,0
1069,2023-08-04,Subscription,6.777582376136726,0
250,2023-03-10,Subscription,7.1350088821794095,0
2178,2023-10-31,Subscription,35.419564151312606,0
2033,2023-10-01,Pay-per-ride,35.27746043541745,0
4630,2023-07-12,Subscription,40.38993538649633,0
644,2023-10-16,Subscription,30.95387751143117,0
3617,2023-12-13,Subscription,18.32661672036081,0
4458,2023-05-19,Subscription,10.872764721907906,0
3534,2023-08-05,Pay-per-ride,35.66094290051031,0
1749,2023-05-22,Pay-per-ride,14.681405403024687,0
3275,2023-11-18,Subscription,13.970145151722123,0
4590,2023-12-17,Subscription,5.570759205066701,0
1682,2023-06-19,Pay-per-ride,26.16207146824272,0
574,2023-03-07,Subscription,19.091360586245717,0
3075,2023-06-02,Pay-per-ride,21.944449737114176,0
4664,2023-11-04,Pay-per-ride,9.558835580561013,5
670,2023-10-08,Pay-per-ride,24.228964502805447,0
4042,2023-07-27,Subscription,25.77989563457622,0
1458,2023-10-01,Subscription,37.19360805284343,0
1904,2023-09-30,Pay-per-ride,30.445083896187235,0
1532,2023-06-10,Pay-per-ride,36.53080339929648,0
1521,2023-04-15,Pay-per-ride,23.59561161203876,0
3014,2023-05-08,Pay-per-ride,9.66792971035435,10
1657,2023-01-13,Pay-per-ride,15.8991715547968,0
3629,2023-09-09,Pay-per-ride,5.781904634708484,0
4267,2023-03-01,Pay-per-ride,40.83377914752492,0
4689,2023-07-18,Subscription,8.5391813749284,0
1668,2023-05-15,Pay-per-ride,18.91756920693535,0
2582,2023-12-05,Subscription,37.23994909198245,0
850,2023-06-16,Pay-per-ride,24.90929415550602,0
864,2023-12-08,Subscription,33.3450982754595,0
1073,2023-06-16,Subscription,23.390884445684808,0
2900,2023-09-16,Pay-per-ride,20.53042718147725,0
4775,2023-05-12,Pay-per-ride,49.40675719555344,0
4356,2023-01-25,Subscription,38.94115398951986,0
637,2023-12-22,Pay-per-ride,22.00686912364988,0
5,2023-02-26,Subscription,38.78134990242248,0
231,2023-09-18,Subscription,48.086184110185854,0
1006,2023-06-23,Pay-per-ride,36.610624111820535,0
3486,2023-04-21,Subscription,15.542950634078643,0
3305,2023-04-19,Pay-per-ride,8.52815671114701,20
1583,2023-01-26,Pay-per-ride,29.27564937133049,0
3320,2023-07-22,Subscription,13.762535462694316,0
4704,2023-07-09,Subscription,36.54409977511816,0
280,2023-02-13,Pay-per-ride,38.924350423695046,0
3448,2023-06-12,Subscription,5.191229432781576,0
1873,2023-08-10,Pay-per-ride,30.10721327127672,0
3516,2023-01-23,Subscription,29.588312917228794,0
1999,2023-10-13,Subscription,47.41766338489407,0
4867,2023-07-07,Subscription,49.21316566882484,0
1536,2023-05-19,Pay-per-ride,35.15348365556588,0
2971,2023-07-24,Subscription,45.414921791169874,0
940,2023-07-19,Subscription,48.1134300314604,0
3913,2023-01-01,Pay-per-ride,15.862850242031302,0
4356,2023-12-26,Subscription,49.72306176251612,0
3170,2023-08-22,Subscription,8.617381892450203,0
1667,2023-07-04,Subscription,36.1989255054236,0
3295,2023-02-14,Subscription,17.251738364160396,0
3556,2023-04-15,Subscription,29.340556235988263,0
3836,2023-12-26,Subscription,13.778836732014422,0
1595,2023-08-01,Subscription,43.26458214157076,0
594,2023-07-08,Subscription,33.0778042278542,5
3121,2023-10-04,Pay-per-ride,31.49119191563326,0
4402,2023-03-11,Pay-per-ride,44.66401554195132,10
2455,2023-09-17,Subscription,47.43946663838691,0
2406,2023-12-20,Subscription,28.581834246564146,0
2091,2023-12-25,Subscription,8.068478507789807,0
936,2023-08-11,Pay-per-ride,34.54226804967152,0
2743,2023-08-08,Subscription,44.3355918984133,0
2532,2023-05-19,Pay-per-ride,43.72701092498647,0
1396,2023-08-22,Subscription,6.182053917645662,0
2376,2023-02-15,Subscription,24.53146772736649,0
2579,2023-04-18,Subscription,38.6311185164031,0
2181,2023-01-28,Subscription,11.158484146729036,10
3626,2023-05-01,Pay-per-ride,33.2356917614415,5
2352,2023-04-22,Subscription,34.69050073720345,0
1769,2023-01-04,Subscription,24.678132216121742,0
4315,2023-05-11,Subscription,42.91858082565351,0
1803,2023-08-22,Subscription,48.72177993455576,0
2724,2023-06-28,Pay-per-ride,33.95360219416071,0
4167,2023-01-09,Pay-per-ride,17.036664164811146,0
2868,2023-06-13,Pay-per-ride,28.212962701455385,0
3214,2023-12-10,Pay-per-ride,48.312416520639175,0
4419,2023-05-12,Subscription,11.533780633894423,0
988,2023-03-21,Pay-per-ride,12.729281120670176,0
2483,2023-03-14,Subscription,45.86714314282287,0
938,2023-03-19,Pay-per-ride,7.017854416711182,0
341,2023-09-03,Pay-per-ride,7.698304920980234,0
4535,2023-12-31,Subscription,6.785684708096065,0
3404,2023-01-14,Pay-per-ride,13.346733911922463,0
2538,2023-02-19,Pay-per-ride,24.691841433634536,0
1837,2023-08-24,Subscription,6.410215263259817,0
1233,2023-04-09,Subscription,33.077055025858925,0
1386,2023-10-30,Pay-per-ride,38.45037618426044,0
1765,2023-08-29,Subscription,48.31828535198098,0
2280,2023-08-09,Subscription,28.91049370688484,10
1610,2023-07-09,Subscription,47.57316277502798,0
1683,2023-09-21,Pay-per-ride,18.23010528794204,0
3980,2023-04-08,Pay-per-ride,12.407612650215816,0
3671,2023-11-05,Pay-per-ride,15.392444164019532,0
2942,2023-06-02,Pay-per-ride,5.860642073098573,0
3928,2023-05-24,Subscription,6.785369985997802,0
1568,2023-03-09,Pay-per-ride,47.61561009971308,0
2872,2023-10-23,Subscription,18.058563571815768,5
4821,2023-12-10,Subscription,49.75330366593399,5
1982,2023-08-03,Subscription,18.479073604712784,5
436,2023-07-24,Subscription,8.821770344769302,0
4453,2023-07-28,Subscription,45.88724412816637,0
3158,2023-12-10,Subscription,18.01205047278115,0
545,2023-05-15,Subscription,29.322767560064666,0
3115,2023-06-05,Subscription,16.019173740467735,0
2891,2023-09-14,Subscription,23.17354609793489,0
180,2023-02-07,Pay-per-ride,25.172849366778102,5
2350,2023-06-24,Subscription,37.83769549471289,0
2439,2023-03-21,Pay-per-ride,23.753461828904054,0
275,2023-10-02,Pay-per-ride,8.978770626001758,0
2112,2023-08-09,Subscription,13.427178969063943,0
3121,2023-08-21,Subscription,43.78597664607528,0
2476,2023-02-21,Subscription,27.978658518297287,0
1183,2023-10-27,Pay-per-ride,8.301328683204837,0
2000,2023-03-10,Subscription,40.72422032848455,0
2705,2023-12-25,Subscription,27.64846354200223,0
4790,2023-08-22,Subscription,42.583514324976754,0
188,2023-11-12,Pay-per-ride,6.290794243594351,0
2989,2023-12-22,Pay-per-ride,45.20032343143141,0
200,2023-02-16,Subscription,19.45548183341927,0
2551,2023-12-01,Subscription,6.309623611190879,0
3259,2023-03-29,Subscription,26.82128678177076,0
4568,2023-01-10,Pay-per-ride,40.3871165581419,0
285,2023-06-17,Pay-per-ride,27.422617363831765,0
2464,2023-02-16,Subscription,6.030616595420151,0
1294,2023-09-23,Subscription,8.926084769221298,10
3669,2023-03-14,Subscription,48.13514292934419,0
4500,2023-07-16,Subscription,17.6757144506164,0
1825,2023-11-26,Subscription,14.330900643005082,0
3731,2023-12-01,Subscription,36.017379265725154,0
213,2023-04-30,Subscription,14.730820531016231,0
3458,2023-12-24,Subscription,22.98934147084589,0
3342,2023-01-19,Subscription,16.964700940215444,0
4872,2023-12-30,Subscription,17.593708359364463,0
4344,2023-12-19,Subscription,28.72339026073675,0
46,2023-01-29,Pay-per-ride,35.66200000610752,0
3979,2023-01-29,Pay-per-ride,17.31657877446395,0
4316,2023-11-28,Subscription,32.320046878979724,0
801,2023-08-20,Subscription,34.87617290025294,0
3931,2023-07-20,Pay-per-ride,33.98760321644125,0
4484,2023-03-01,Subscription,15.514433047871233,0
3657,2023-02-26,Pay-per-ride,41.06601692312222,0
775,2023-03-17,Subscription,18.713714581023947,0
1848,2023-04-19,Subscription,41.47364376597512,0
3810,2023-03-01,Subscription,45.506607186158,0
4442,2023-05-01,Subscription,34.54808807411406,10
3942,2023-06-12,Subscription,33.27762991694952,0
1411,2023-03-07,Pay-per-ride,26.6629640436996,10
4444,2023-03-08,Pay-per-ride,7.447159509156537,0
3958,2023-07-13,Pay-per-ride,6.520134021088943,5
3105,2023-03-04,Pay-per-ride,21.40380883569362,0
1717,2023-07-19,Pay-per-ride,7.663370472219817,0
4005,2023-03-12,Subscription,15.95165600905294,0
4182,2023-04-18,Pay-per-ride,34.46143397390188,0
3729,2023-06-05,Pay-per-ride,32.082975237351405,0
4628,2023-05-05,Pay-per-ride,26.63962885645449,0
4700,2023-02-14,Subscription,38.98508894971641,0
3292,2023-09-28,Subscription,8.83844118882763,0
151,2023-08-12,Subscription,44.56262163449773,0
2791,2023-12-15,Pay-per-ride,37.27257746748701,0
4829,2023-10-21,Pay-per-ride,41.312006052687096,0
3249,2023-12-26,Subscription,44.09047428155372,0
3980,2023-08-14,Subscription,42.90500793281377,10
3004,2023-12-11,Pay-per-ride,28.06155130172787,0
3374,2023-04-09,Subscription,19.157253265446155,0
2066,2023-03-03,Subscription,33.88073634986304,0
964,2023-06-07,Subscription,25.988156055769203,0
2561,2023-10-12,Pay-per-ride,7.926104039454291,0
344,2023-05-23,Subscription,13.27439222978349,0
1281,2023-01-04,Pay-per-ride,25.201311661670143,0
1491,2023-10-06,Subscription,44.96266165270702,0
3208,2023-12-17,Subscription,28.6135386267188,0
3888,2023-11-22,Subscription,12.850942586944344,0
2803,2023-04-22,Subscription,44.08126108140602,0
146,2023-06-03,Subscription,46.25608774994622,0
3815,2023-04-06,Pay-per-ride,27.70775397837805,20
3690,2023-12-10,Subscription,45.85499187406586,0
1535,2023-05-02,Subscription,5.7808894713020464,0
2015,2023-01-13,Pay-per-ride,30.30793952014932,10
2262,2023-07-15,Subscription,23.814497634734497,0
1631,2023-05-27,Pay-per-ride,15.40522467723131,0
735,2023-07-07,Subscription,5.492426456188769,0
1574,2023-09-09,Pay-per-ride,44.33960559308239,0
1411,2023-08-14,Pay-per-ride,42.60256273438126,0
4122,2023-01-26,Subscription,11.350657820070928,0
2000,2023-01-29,Subscription,24.67234259371296,0
2900,2023-10-17,Pay-per-ride,46.43658342913091,0
814,2023-03-16,Pay-per-ride,29.880536256885456,5
1495,2023-12-10,Subscription,43.77952409692125,0
1059,2023-12-03,Subscription,34.64506121310652,0
2973,2023-11-27,Subscription,33.254754483790435,0
3686,2023-12-23,Subscription,30.684778512085167,0
4103,2023-05-23,Subscription,44.253003272055615,5
2375,2023-08-18,Pay-per-ride,33.68812387689029,0
791,2023-06-09,Subscription,45.78226514818595,5
1583,2023-12-06,Subscription,6.692212492666301,0
4303,2023-01-11,Subscription,26.1675476307911,0
18,2023-08-07,Subscription,14.667164295515214,0
1262,2023-05-17,Subscription,15.432574619397704,0
1869,2023-06-30,Subscription,38.34296571113842,0
1423,2023-06-19,Subscription,9.77170204368661,0
543,2023-11-02,Subscription,38.02175696544761,0
3824,2023-05-27,Subscription,23.83672040274421,0
4604,2023-12-11,Pay-per-ride,24.323237331853026,0
1457,2023-04-03,Pay-per-ride,22.432656210255168,0
3815,2023-12-02,Pay-per-ride,29.694333624549795,0
2503,2023-04-10,Subscription,23.8345079557232,0
3838,2023-08-14,Subscription,49.434815322629184,0
4974,2023-06-22,Subscription,41.11477434357255,0
2621,2023-04-19,Subscription,8.976141317346778,0
3936,2023-10-06,Pay-per-ride,45.91013104158109,0
4257,2023-01-15,Subscription,36.60586232026613,10
4247,2023-04-26,Subscription,8.915309490522104,0
4246,2023-05-06,Subscription,24.756267588266454,0
4618,2023-06-07,Pay-per-ride,47.20749881103085,0
2144,2023-01-21,Subscription,37.35132120136164,10
1614,2023-02-04,Subscription,26.052207904786776,0
3907,2023-03-24,Subscription,45.79374215922686,0
427,2023-09-16,Pay-per-ride,24.19284333579207,5
188,2023-04-18,Pay-per-ride,15.83870559823337,0
3425,2023-05-05,Subscription,10.28239371216148,0
2447,2023-01-27,Subscription,31.606900571922942,0
1571,2023-12-22,Pay-per-ride,29.400956399130525,5
3330,2023-09-30,Subscription,29.37989960683688,0
4059,2023-10-31,Subscription,49.521496605158006,0
4743,2023-02-12,Subscription,6.85855989370002,0
1580,2023-06-05,Subscription,21.31048695829028,0
1269,2023-07-18,Pay-per-ride,11.042007591719129,0
4459,2023-04-20,Pay-per-ride,11.772283620366242,0
1520,2023-02-08,Pay-per-ride,13.278838819958844,0
314,2023-08-06,Subscription,27.17614460681624,0
2567,2023-06-12,Subscription,41.75110691989855,0
4038,2023-12-16,Subscription,5.1947687535142935,0
1615,2023-06-17,Subscription,15.972511193710378,0
4983,2023-12-18,Subscription,25.05173752681995,0
621,2023-02-14,Pay-per-ride,49.26934110589098,0
646,2023-06-06,Subscription,20.076715687597627,5
1522,2023-09-12,Subscription,36.94021640277001,0
1642,2023-12-23,Subscription,30.6229154532808,0
4525,2023-12-29,Subscription,14.263219718458789,0
75,2023-03-12,Subscription,25.63712264127385,0
3155,2023-06-16,Subscription,40.38011171522951,5
3221,2023-04-19,Pay-per-ride,19.28447207659804,0
598,2023-08-19,Pay-per-ride,19.08089943194472,0
947,2023-11-15,Pay-per-ride,23.506838928188102,0
2358,2023-12-02,Pay-per-ride,28.87732541122764,0
74,2023-08-31,Subscription,45.21748460966741,0
3286,2023-02-15,Subscription,8.819478560037032,0
3585,2023-08-05,Pay-per-ride,36.73507940192865,0
551,2023-02-25,Pay-per-ride,34.483682899531544,0
4715,2023-07-18,Subscription,30.52692651057032,0
4497,2023-12-23,Subscription,26.572197504609097,20
835,2023-08-18,Subscription,20.115957974537903,0
4881,2023-11-17,Subscription,20.515187516825804,0
4272,2023-08-05,Subscription,14.796612250621678,0
578,2023-06-04,Subscription,14.588577845274887,0
2950,2023-05-02,Subscription,28.264057916561207,0
993,2023-11-22,Pay-per-ride,21.2202075763974,0
3231,2023-02-04,Pay-per-ride,43.11239503998815,10
3539,2023-02-27,Subscription,13.311564423517044,0
4165,2023-05-24,Subscription,32.96202414226834,0
4498,2023-05-17,Subscription,43.7164167395336,0
440,2023-03-12,Pay-per-ride,20.354275353776018,5
2138,2023-05-26,Subscription,30.742539795183603,0
4792,2023-10-16,Pay-per-ride,22.31368046656668,0
1075,2023-09-18,Subscription,9.075476773351095,0
4470,2023-01-26,Subscription,18.38092527162992,0
3884,2023-08-19,Pay-per-ride,23.71604758664613,0
2939,2023-08-27,Pay-per-ride,47.63427923072957,0
1674,2023-05-14,Pay-per-ride,28.783693169247968,0
1769,2023-06-07,Subscription,34.515330015450985,0
276,2023-06-16,Subscription,11.244712213682815,0
1303,2023-08-06,Pay-per-ride,45.88636395668638,0
1388,2023-01-30,Subscription,13.231444504386635,0
4639,2023-07-23,Subscription,21.332388008343223,0
3052,2023-05-14,Subscription,49.69049681370116,0
1612,2023-01-05,Subscription,22.792423777387704,0
3799,2023-11-28,Pay-per-ride,7.740605076742325,0
3532,2023-02-13,Subscription,27.228361728058164,0
793,2023-02-07,Pay-per-ride,36.91549752547811,5
3732,2023-12-17,Subscription,23.195577630816796,0
525,2023-07-16,Subscription,8.48811066059122,0
4227,2023-11-10,Subscription,34.183197946405144,5
3266,2023-06-21,Pay-per-ride,14.732948691010831,0
2182,2023-09-08,Subscription,27.056187382248147,0
2430,2023-10-10,Subscription,35.08205417640524,0
4680,2023-06-13,Subscription,9.432382467932548,0
3209,2023-04-24,Pay-per-ride,28.069822194811444,0
1202,2023-01-31,Subscription,11.45215133483119,0
2612,2023-11-13,Subscription,21.119041633513547,0
2049,2023-11-10,Subscription,31.85076902836946,0
3689,2023-01-26,Subscription,15.68629880618659,0
2994,2023-01-11,Pay-per-ride,12.407520502602996,0
2280,2023-07-26,Subscription,12.372109471304356,20
3825,2023-09-02,Pay-per-ride,11.438886752891795,0
4377,2023-02-04,Subscription,35.47596232242633,0
244,2023-03-24,Pay-per-ride,8.923877254112003,0
2352,2023-11-20,Pay-per-ride,21.62067298072668,0
232,2023-08-31,Pay-per-ride,23.90371724028408,0
319,2023-06-09,Subscription,28.18880956584668,0
3865,2023-10-27,Subscription,39.34793854803928,0
2892,2023-09-16,Subscription,12.504840513499854,0
2768,2023-09-19,Subscription,23.847552540230712,5
3538,2023-03-20,Subscription,47.532060609462114,0
3189,2023-04-05,Subscription,31.71763368223524,0
4812,2023-12-29,Subscription,14.619713614323969,0
95,2023-02-26,Subscription,26.116781276472548,0
3319,2023-02-10,Subscription,36.17206214619006,0
4953,2023-10-15,Subscription,39.41669369807879,0
1171,2023-07-28,Subscription,34.34613730000841,0
2172,2023-09-19,Subscription,30.54866323905319,0
1092,2023-07-15,Pay-per-ride,41.88145375301682,20
2936,2023-03-06,Pay-per-ride,20.31310860872189,5
1995,2023-10-01,Subscription,32.27823446308867,0
3920,2023-08-28,Pay-per-ride,13.940690566740477,0
3430,2023-03-09,Pay-per-ride,17.206036340010108,5
4242,2023-01-31,Subscription,18.099279276137324,0
3408,2023-08-05,Subscription,17.17726800528302,0
1958,2023-11-06,Pay-per-ride,39.17864973085985,0
4911,2023-11-12,Subscription,24.46587860314009,0
1868,2023-03-25,Pay-per-ride,38.231682011902,0
2932,2023-05-08,Pay-per-ride,16.641543599463574,0
25,2023-06-19,Subscription,20.855511740793894,0
1681,2023-12-14,Subscription,32.20677053719108,0
4520,2023-01-31,Subscription,21.223564262293035,0
627,2023-04-29,Subscription,47.53874733871314,0
4627,2023-06-26,Pay-per-ride,11.802355930733189,0
2237,2023-03-16,Pay-per-ride,22.48294197705889,0
1742,2023-10-31,Pay-per-ride,43.11081977089218,0
2123,2023-08-06,Pay-per-ride,47.24530691312483,0
620,2023-03-11,Subscription,12.619250017930232,0
55,2023-07-18,Pay-per-ride,47.50600196196096,0
1765,2023-08-06,Pay-per-ride,49.34106406619114,0
3432,2023-12-26,Subscription,8.792996022318254,0
1372,2023-02-15,Subscription,7.479229133615989,0
2728,2023-04-14,Pay-per-ride,5.6397725283970725,0
3606,2023-11-20,Subscription,21.607436105733207,0
3497,2023-09-05,Pay-per-ride,15.3568981720888,10
4301,2023-02-15,Subscription,14.84500008241772,0
4975,2023-02-03,Subscription,25.090040967022716,0
3128,2023-05-24,Pay-per-ride,10.289734868038927,0
2507,2023-05-20,Subscription,18.90737704254625,0
4424,2023-04-26,Subscription,46.02527181432594,0
1097,2023-06-08,Subscription,48.20427646301456,0
4182,2023-12-12,Subscription,44.60464177918762,0
1968,2023-09-10,Subscription,36.12513217115016,0
4949,2023-01-29,Subscription,27.278455991946068,10
2176,2023-09-23,Subscription,38.9395944093081,0
509,2023-11-21,Subscription,15.920972110970418,0
4926,2023-12-07,Pay-per-ride,31.11230049815675,0
505,2023-08-16,Subscription,13.7454519430058,0
956,2023-10-02,Subscription,41.13184654755052,0
4511,2023-11-30,Pay-per-ride,39.33510393415159,0
3270,2023-01-21,Subscription,44.24392649423454,0
2630,2023-06-25,Pay-per-ride,27.00567776088683,0
2090,2023-12-05,Subscription,5.843494072279016,0
4411,2023-01-05,Subscription,33.62353847244269,0
3475,2023-02-10,Subscription,30.837021499762944,0
4941,2023-05-06,Subscription,6.996875968937608,0
2455,2023-04-15,Pay-per-ride,27.323575349911987,0
3193,2023-01-07,Pay-per-ride,27.72750874816092,0
2080,2023-10-31,Subscription,5.354147733730785,0
3127,2023-08-11,Subscription,36.69937985203276,0
4874,2023-08-24,Subscription,9.999950510471248,0
2845,2023-07-24,Subscription,5.365628271841031,0
1773,2023-09-29,Subscription,32.19593881077585,0
4257,2023-08-30,Pay-per-ride,9.830260863073576,20
625,2023-05-31,Subscription,48.85377306254088,0
2357,2023-08-24,Pay-per-ride,18.75264024219575,0
4397,2023-11-30,Pay-per-ride,42.92225769229718,0
4688,2023-10-27,Subscription,42.09868482241498,0
3629,2023-06-11,Subscription,8.541478957378189,0
2834,2023-03-08,Pay-per-ride,17.660533975886132,0
786,2023-12-14,Subscription,35.8675472794736,0
236,2023-08-13,Pay-per-ride,27.981814792795323,0
4996,2023-10-27,Pay-per-ride,11.375402883894848,0
4132,2023-01-21,Subscription,12.63003751179798,0
1209,2023-10-29,Pay-per-ride,21.756743061528084,0
1881,2023-07-03,Subscription,44.27466524256543,0
408,2023-02-21,Subscription,32.42323504203293,5
3386,2023-02-06,Subscription,15.259337114741186,0
1466,2023-05-28,Subscription,31.03380372570645,0
834,2023-03-14,Subscription,36.77623222644548,0
1265,2023-11-12,Subscription,19.817611721112584,5
3610,2023-10-05,Subscription,5.530630208091037,0
1702,2023-03-02,Subscription,46.67184674266437,0
1536,2023-05-20,Subscription,33.85648875023884,10
2607,2023-07-07,Subscription,28.163508250827405,0
4541,2023-09-02,Pay-per-ride,6.131094577404543,0
1256,2023-05-04,Subscription,45.57295749268929,0
3545,2023-03-22,Pay-per-ride,24.15883310232685,10
3232,2023-09-08,Pay-per-ride,14.64629470982048,5
4347,2023-06-17,Subscription,23.342193495522828,0
3945,2023-10-20,Subscription,40.03245347645127,0
1108,2023-08-31,Pay-per-ride,45.18178089299269,0
3276,2023-10-03,Subscription,41.66104036982844,0
4084,2023-07-27,Subscription,26.937000528641995,0
4390,2023-04-15,Pay-per-ride,29.260181917971675,0
4080,2023-07-21,Subscription,27.460781860580447,0
4138,2023-04-08,Subscription,33.56199490023402,0
3048,2023-06-16,Subscription,49.11180803133447,0
810,2023-11-02,Subscription,7.524322382018344,5
3605,2023-03-14,Pay-per-ride,34.52668474696729,0
2913,2023-09-24,Subscription,15.963716478933373,0
4188,2023-04-05,Subscription,14.356479207296651,0
4776,2023-04-23,Pay-per-ride,5.117961060439803,0
344,2023-12-02,Pay-per-ride,11.345644417276016,0
2335,2023-03-08,Subscription,22.56076333468764,5
2143,2023-06-02,Subscription,16.46324987495668,0
214,2023-04-18,Subscription,7.204554110845188,0
4813,2023-02-13,Pay-per-ride,16.20836769745259,0
2387,2023-04-01,Pay-per-ride,41.79648041964649,0
3250,2023-12-15,Subscription,49.03620870645571,0
97,2023-10-11,Pay-per-ride,26.92368942879739,0
2676,2023-07-23,Subscription,14.950961914504845,0
922,2023-10-17,Pay-per-ride,5.153650140160276,20
3435,2023-01-23,Subscription,34.20050555290673,0
2801,2023-10-07,Subscription,11.73798090098738,0
2422,2023-08-26,Pay-per-ride,22.97972857084191,0
1720,2023-07-02,Subscription,18.1962387672608,0
3527,2023-02-06,Subscription,30.761048354668404,0
3975,2023-02-20,Pay-per-ride,36.40859627364613,0
1878,2023-12-20,Subscription,14.5530295020581,0
3876,2023-06-30,Subscription,44.04221495101677,0
623,2023-07-22,Pay-per-ride,15.806384899627163,0
4416,2023-05-08,Subscription,29.97844486835601,0
4970,2023-04-26,Pay-per-ride,19.60213729007002,0
3597,2023-11-05,Subscription,43.4688736068493,0
476,2023-09-09,Pay-per-ride,31.602187365270854,0
3838,2023-04-05,Pay-per-ride,13.030199967658854,0
3060,2023-07-19,Subscription,16.97078905408705,0
4010,2023-03-17,Pay-per-ride,9.25481712096118,0
3783,2023-06-10,Subscription,33.07828466762309,0
2143,2023-03-14,Pay-per-ride,22.52565635104044,0
834,2023-01-16,Subscription,20.38265725084725,0
1023,2023-05-04,Pay-per-ride,11.232851359748963,0
4366,2023-04-19,Subscription,30.451823849367944,0
3541,2023-12-24,Subscription,8.289006567323094,0
791,2023-06-24,Subscription,19.933138466544037,0
2738,2023-06-18,Subscription,32.240621767683905,0
542,2023-11-05,Subscription,28.59958220559828,0
4564,2023-10-17,Subscription,12.772234527682771,0
4400,2023-10-07,Subscription,36.308675261548885,5
4970,2023-01-07,Pay-per-ride,42.27555085641727,5
1856,2023-03-19,Subscription,11.649343976199038,0
3535,2023-07-16,Subscription,43.18635527968901,0
3010,2023-04-08,Subscription,21.461482755633103,5
2642,2023-08-24,Pay-per-ride,17.962093944386915,10
2859,2023-11-26,Subscription,29.72185110792551,5
4560,2023-08-03,Pay-per-ride,39.083003834137074,0
3516,2023-04-09,Subscription,15.321826007451213,0
173,2023-03-01,Pay-per-ride,15.126062602426812,5
1374,2023-09-18,Pay-per-ride,22.545130107414654,0
2569,2023-10-31,Subscription,30.42965607872928,0
